year,month,day,hour,minute,availableMW,windSpeed,windPower,WSF_int,windSpeed_5min
2018,12,352,10,45,99.0,14.1,96.9505,15.721484375000001,15.37731984613324
2018,12,352,10,50,99.0,14.1,96.9505,15.718956250000002,15.375528635059016
2018,12,352,10,55,99.0,14.0,96.6922,15.716428125,15.373737423984789
2018,12,352,11,0,99.0,14.0,96.6922,15.7139,15.356709900150705
2018,12,352,11,5,99.0,14.4,97.6332,15.705361110833334,15.349307144359726
2018,12,352,11,10,99.0,14.4,97.6332,15.696822221666668,15.341904388568746
2018,12,352,11,15,99.0,14.4,97.6332,15.688283332500001,15.334501632777767
2018,12,352,11,20,99.0,14.4,97.6332,15.679744443333334,15.327098876986788
2018,12,352,11,25,99.0,14.4,97.6332,15.671205554166667,15.319696121195808
2018,12,352,11,30,99.0,14.4,97.6332,15.662666665,15.312293365404827
2018,12,352,11,35,99.0,13.7,95.7958,15.654127775833334,15.30489060961385
2018,12,352,11,40,99.0,13.7,95.7958,15.645588886666667,15.297487853822869
2018,12,352,11,45,99.0,12.7,91.2833,15.6370499975,15.290085098031888
2018,12,352,11,50,99.0,12.7,91.2833,15.628511108333335,15.28268234224091
2018,12,352,11,55,99.0,12.4,89.4551,15.619972219166668,15.27527958644993
2018,12,352,12,0,99.0,12.4,89.4551,15.61143333,15.252640517899088
2018,12,352,12,5,99.0,12.5,90.0891,15.583254510833333,15.226902265593353
2018,12,352,12,10,99.0,12.5,90.0891,15.555075691666667,15.201164013287617
2018,12,352,12,15,99.0,12.0,86.671,15.5268968725,15.17542576098188
2018,12,352,12,20,99.0,12.0,86.671,15.498718053333334,15.149687508676145
2018,12,352,12,25,99.0,12.2,88.1129,15.470539234166667,15.123949256370409
2018,12,352,12,30,99.0,12.2,88.1129,15.442360415,15.098211004064673
2018,12,352,12,35,99.0,12.8,91.8438,15.414181595833334,15.072472751758937
2018,12,352,12,40,99.0,12.8,91.8438,15.386002776666666,15.046734499453201
2018,12,352,12,45,99.0,12.7,91.2833,15.3578239575,15.020996247147465
2018,12,352,12,50,99.0,12.7,91.2833,15.329645138333333,14.99525799484173
2018,12,352,12,55,99.0,12.5,90.0891,15.301466319166668,14.969519742535994
2018,12,352,13,0,99.0,12.5,90.0891,15.2732875,14.928545177470397
2018,12,352,13,5,99.0,12.0,86.671,15.334969791666667,14.9866996928322
2018,12,352,13,10,99.0,12.0,86.671,15.396652083333333,15.044854208194002
2018,12,352,13,15,99.0,12.9,92.3798,15.458334375,15.103008723555803
2018,12,352,13,20,99.0,12.9,92.3798,15.520016666666667,15.161163238917606
2018,12,352,13,25,99.0,11.5,82.6263,15.581698958333334,15.219317754279409
2018,12,352,13,30,99.0,11.5,82.6263,15.643381250000001,15.277472269641212
2018,12,352,13,35,99.0,12.2,88.1129,15.705063541666666,15.335626785003011
2018,12,352,13,40,99.0,12.2,88.1129,15.766745833333333,15.393781300364815
2018,12,352,13,45,99.0,13.5,95.0858,15.828428125,15.451935815726618
2018,12,352,13,50,99.0,13.5,95.0858,15.890110416666666,15.510090331088417
2018,12,352,13,55,99.0,14.3,97.4179,15.951792708333333,15.56824484645022
2018,12,352,14,0,99.0,14.3,97.4179,16.013475,15.611163049052163
2018,12,352,14,5,99.0,14.9,98.7249,16.103829166666667,15.696085127441636
2018,12,352,14,10,99.0,14.9,98.7249,16.194183333333335,15.78100720583111
2018,12,352,14,15,99.0,14.9,98.7249,16.2845375,15.865929284220579
2018,12,352,14,20,99.0,14.9,98.7249,16.374891666666667,15.950851362610052
2018,12,352,14,25,99.0,15.1,99.0,16.465245833333334,16.035773440999527
2018,12,352,14,30,99.0,15.1,99.0,16.5556,16.120695519388995
2018,12,352,14,35,99.0,15.0,99.0,16.645954166666666,16.205617597778467
2018,12,352,14,40,99.0,15.0,99.0,16.736308333333334,16.290539676167942
2018,12,352,14,45,99.0,15.7,99.0,16.8266625,16.375461754557413
2018,12,352,14,50,99.0,15.7,99.0,16.91701666666667,16.46038383294689
2018,12,352,14,55,99.0,15.2,99.0,17.007370833333333,16.545305911336357
2018,12,352,15,0,99.0,15.2,99.0,17.097725,16.61499167696597
2018,12,352,15,5,99.0,15.4,99.0,17.205629166666668,16.716298129629383
2018,12,352,15,10,99.0,15.4,99.0,17.313533333333332,16.817604582292795
2018,12,352,15,15,99.0,14.8,98.4814,17.4214375,16.918911034956203
2018,12,352,15,20,99.0,14.8,98.4814,17.529341666666667,17.020217487619618
2018,12,352,15,25,99.0,15.1,99.0,17.637245833333335,17.12152394028303
2018,12,352,15,30,99.0,15.1,99.0,17.745150000000002,17.22283039294644
2018,12,352,15,35,99.0,15.6,99.0,17.853054166666666,17.32413684560985
2018,12,352,15,40,99.0,15.6,99.0,17.960958333333334,17.425443298273265
2018,12,352,15,45,99.0,15.2,99.0,18.0688625,17.526749750936677
2018,12,352,15,50,99.0,15.2,99.0,18.176766666666666,17.62805620360009
2018,12,352,15,55,99.0,15.6,99.0,18.284670833333333,17.729362656263497
2018,12,352,16,0,99.0,15.6,99.0,18.392575,17.815432796167052
2018,12,352,16,5,99.0,14.8,98.4814,18.443965625,17.863979190812657
2018,12,352,16,10,99.0,14.8,98.4814,18.49535625,17.91252558545826
2018,12,352,16,15,99.0,15.5,99.0,18.546746875,17.96107198010386
2018,12,352,16,20,99.0,15.5,99.0,18.5981375,18.009618374749465
2018,12,352,16,25,99.0,16.1,99.0,18.649528125,18.058164769395066
2018,12,352,16,30,99.0,16.1,99.0,18.70091875,18.106711164040668
2018,12,352,16,35,99.0,16.8,99.0,18.752309375,18.155257558686273
2018,12,352,16,40,99.0,16.8,99.0,18.8037,18.203803953331878
2018,12,352,16,45,99.0,17.1,99.0,18.855090625,18.252350347977476
2018,12,352,16,50,99.0,17.1,99.0,18.90648125,18.30089674262308
2018,12,352,16,55,99.0,17.4,99.0,18.957871875,18.349443137268686
2018,12,352,17,0,99.0,17.4,99.0,19.0092625,18.382753219154427
2018,12,352,17,5,99.0,17.4,99.0,19.009768402499997,18.383794523300566
2018,12,352,17,10,99.0,17.4,99.0,19.010274305,18.38483582744671
2018,12,352,17,15,99.0,17.2,99.0,19.010780207499998,18.38587713159285
2018,12,352,17,20,99.0,17.2,99.0,19.01128611,18.386918435738995
2018,12,352,17,25,99.0,17.3,99.0,19.0117920125,18.387959739885133
2018,12,352,17,30,99.0,17.3,99.0,19.012297914999998,18.389001044031275
2018,12,352,17,35,99.0,17.5,99.0,19.0128038175,18.390042348177417
2018,12,352,17,40,99.0,17.5,99.0,19.01330972,18.39108365232356
2018,12,352,17,45,99.0,17.8,99.0,19.0138156225,18.3921249564697
2018,12,352,17,50,99.0,17.8,99.0,19.014321525,18.393166260615843
2018,12,352,17,55,99.0,18.3,99.0,19.014827427500002,18.394207564761984
2018,12,352,18,0,99.0,18.3,99.0,19.01533333,18.380012556148266
2018,12,352,18,5,99.0,18.0,99.0,19.0173149275,18.382431543439374
2018,12,352,18,10,99.0,18.0,99.0,19.019296525,18.384850530730482
2018,12,352,18,15,99.0,18.0,99.0,19.0212781225,18.387269518021593
2018,12,352,18,20,99.0,18.0,99.0,19.023259720000002,18.389688505312705
2018,12,352,18,25,99.0,18.2,99.0,19.0252413175,18.392107492603813
2018,12,352,18,30,99.0,18.2,99.0,19.027222915000003,18.39452647989492
2018,12,352,18,35,99.0,18.7,99.0,19.0292045125,18.39694546718603
2018,12,352,18,40,99.0,18.7,99.0,19.03118611,18.399364454477137
2018,12,352,18,45,99.0,18.7,99.0,19.033167707500002,18.40178344176825
2018,12,352,18,50,99.0,18.7,99.0,19.035149305,18.404202429059357
2018,12,352,18,55,99.0,19.0,99.0,19.037130902500003,18.406621416350468
2018,12,352,19,0,99.0,19.0,99.0,19.0391125,18.393804090881716
2018,12,352,19,5,99.0,19.1,99.0,19.03443125,18.39000275981555
2018,12,352,19,10,99.0,19.1,99.0,19.02975,18.38620142874938
2018,12,352,19,15,99.0,19.2,99.0,19.025068750000003,18.382400097683217
2018,12,352,19,20,99.0,19.2,99.0,19.020387500000002,18.378598766617053
2018,12,352,19,25,99.0,19.2,99.0,19.01570625,18.37479743555088
2018,12,352,19,30,99.0,19.2,99.0,19.011025,18.370996104484718
2018,12,352,19,35,99.0,19.4,99.0,19.00634375,18.36719477341855
2018,12,352,19,40,99.0,19.4,99.0,19.0016625,18.363393442352383
2018,12,352,19,45,99.0,19.2,99.0,18.996981249999997,18.359592111286215
2018,12,352,19,50,99.0,19.2,99.0,18.9923,18.355790780220055
2018,12,352,19,55,99.0,18.7,99.0,18.98761875,18.351989449153884
2018,12,352,20,0,99.0,18.7,99.0,18.9829375,18.33295180532786
2018,12,352,20,5,99.0,18.2,99.0,18.984981249999997,18.335428817110248
2018,12,352,20,10,99.0,18.2,99.0,18.987025,18.337905828892648
2018,12,352,20,15,99.0,18.4,99.0,18.989068749999998,18.34038284067504
2018,12,352,20,20,99.0,18.4,99.0,18.9911125,18.342859852457437
2018,12,352,20,25,99.0,18.7,99.0,18.99315625,18.345336864239833
2018,12,352,20,30,99.0,18.7,99.0,18.995199999999997,18.347813876022222
2018,12,352,20,35,99.0,18.0,99.0,18.99724375,18.35029088780462
2018,12,352,20,40,99.0,18.0,99.0,18.999287499999998,18.352767899587015
2018,12,352,20,45,99.0,17.2,99.0,19.00133125,18.35524491136941
2018,12,352,20,50,99.0,17.2,99.0,19.003375,18.357721923151804
2018,12,352,20,55,99.0,17.0,99.0,19.00541875,18.3601989349342
2018,12,352,21,0,99.0,17.0,99.0,19.0074625,18.347439633956732
2018,12,352,21,5,99.0,17.9,99.0,19.013822916666665,18.35394661054155
2018,12,352,21,10,99.0,17.9,99.0,19.020183333333332,18.360453587126365
2018,12,352,21,15,99.0,18.5,99.0,19.02654375,18.36696056371118
2018,12,352,21,20,99.0,18.5,99.0,19.032904166666665,18.373467540295998
2018,12,352,21,25,99.0,18.5,99.0,19.03926458333333,18.379974516880814
2018,12,352,21,30,99.0,18.5,99.0,19.045625,18.38648149346563
2018,12,352,21,35,99.0,18.7,99.0,19.051985416666668,18.39298847005045
2018,12,352,21,40,99.0,18.7,99.0,19.058345833333334,18.399495446635267
2018,12,352,21,45,99.0,17.7,99.0,19.06470625,18.40600242322008
2018,12,352,21,50,99.0,17.7,99.0,19.071066666666667,18.412509399804897
2018,12,352,21,55,99.0,18.3,99.0,19.077427083333333,18.419016376389717
2018,12,352,22,0,99.0,18.3,99.0,19.0837875,18.410287040214673
2018,12,352,22,5,99.0,18.7,99.0,19.080672916666668,18.407948321856722
2018,12,352,22,10,99.0,18.7,99.0,19.077558333333332,18.405609603498768
2018,12,352,22,15,99.0,19.2,99.0,19.07444375,18.40327088514082
2018,12,352,22,20,99.0,19.2,99.0,19.071329166666665,18.400932166782866
2018,12,352,22,25,99.0,19.1,99.0,19.068214583333333,18.398593448424915
2018,12,352,22,30,99.0,19.1,99.0,19.0651,18.396254730066964
2018,12,352,22,35,99.0,18.8,99.0,19.061985416666666,18.39391601170901
2018,12,352,22,40,99.0,18.8,99.0,19.058870833333334,18.391577293351062
2018,12,352,22,45,99.0,18.5,99.0,19.055756249999998,18.389238574993108
2018,12,352,22,50,99.0,18.5,99.0,19.052641666666666,18.386899856635157
2018,12,352,22,55,99.0,18.9,99.0,19.04952708333333,18.384561138277206
2018,12,352,23,0,99.0,18.9,99.0,19.0464125,18.366986107159395
2018,12,352,23,5,99.0,19.2,99.0,19.028704050833333,18.351022809888796
2018,12,352,23,10,99.0,19.2,99.0,19.010995601666664,18.335059512618194
2018,12,352,23,15,99.0,18.9,99.0,18.9932871525,18.319096215347592
2018,12,352,23,20,99.0,18.9,99.0,18.975578703333333,18.303132918076994
2018,12,352,23,25,99.0,18.1,99.0,18.957870254166664,18.28716962080639
2018,12,352,23,30,99.0,18.1,99.0,18.940161805,18.271206323535793
2018,12,352,23,35,99.0,18.5,99.0,18.922453355833333,18.25524302626519
2018,12,352,23,40,99.0,18.5,99.0,18.904744906666664,18.23927972899459
2018,12,352,23,45,99.0,18.0,99.0,18.8870364575,18.22331643172399
2018,12,352,23,50,99.0,18.0,99.0,18.869328008333333,18.207353134453392
2018,12,352,23,55,99.0,18.5,99.0,18.851619559166664,18.19138983718279
2018,12,353,0,0,99.0,18.5,99.0,18.83391111,18.34589784152095
2018,12,353,0,5,99.0,18.4,99.0,18.844979975833333,18.356800544225223
2018,12,353,0,10,99.0,18.4,99.0,18.856048841666667,18.3677032469295
2018,12,353,0,15,99.0,18.2,99.0,18.8671177075,18.378605949633776
2018,12,353,0,20,99.0,18.2,99.0,18.878186573333334,18.38950865233805
2018,12,353,0,25,99.0,18.3,99.0,18.889255439166668,18.400411355042323
2018,12,353,0,30,99.0,18.3,99.0,18.900324304999998,18.411314057746594
2018,12,353,0,35,99.0,19.0,99.0,18.911393170833332,18.422216760450873
2018,12,353,0,40,99.0,19.0,99.0,18.922462036666666,18.433119463155144
2018,12,353,0,45,99.0,19.2,99.0,18.9335309025,18.444022165859423
2018,12,353,0,50,99.0,19.2,99.0,18.944599768333333,18.454924868563694
2018,12,353,0,55,99.0,19.4,99.0,18.955668634166667,18.465827571267972
2018,12,353,1,0,99.0,19.4,99.0,18.9667375,18.461493961212383
2018,12,353,1,5,98.0,19.1,99.0,18.95788125,18.45379492287592
2018,12,353,1,10,98.1,19.0,99.0,18.949025,18.44609588453946
2018,12,353,1,15,99.0,19.0,99.0,18.94016875,18.438396846203
2018,12,353,1,20,99.0,19.0,99.0,18.9313125,18.430697807866537
2018,12,353,1,25,99.0,19.2,99.0,18.92245625,18.42299876953007
2018,12,353,1,30,99.0,19.2,99.0,18.913600000000002,18.415299731193613
2018,12,353,1,35,99.0,18.9,99.0,18.90474375,18.40760069285715
2018,12,353,1,40,99.0,18.9,99.0,18.8958875,18.399901654520686
2018,12,353,1,45,99.0,19.1,99.0,18.88703125,18.39220261618422
2018,12,353,1,50,99.0,19.1,99.0,18.878175,18.38450357784776
2018,12,353,1,55,99.0,19.0,99.0,18.86931875,18.376804539511298
2018,12,353,2,0,99.0,19.0,99.0,18.8604625,18.353869188414976
2018,12,353,2,5,99.0,18.6,99.0,18.830514583333333,18.326479337501425
2018,12,353,2,10,99.0,18.6,99.0,18.80056666666667,18.29908948658788
2018,12,353,2,15,99.0,18.6,99.0,18.77061875,18.27169963567433
2018,12,353,2,20,99.0,18.6,99.0,18.740670833333333,18.244309784760787
2018,12,353,2,25,99.0,18.7,99.0,18.71072291666667,18.21691993384724
2018,12,353,2,30,99.0,18.7,99.0,18.680775,18.189530082933693
2018,12,353,2,35,99.0,18.5,99.0,18.650827083333333,18.162140232020143
2018,12,353,2,40,99.0,18.5,99.0,18.62087916666667,18.134750381106596
2018,12,353,2,45,99.0,17.9,99.0,18.59093125,18.10736053019305
2018,12,353,2,50,99.0,17.9,99.0,18.560983333333333,18.0799706792795
2018,12,353,2,55,99.0,18.1,99.0,18.53103541666667,18.052580828365954
2018,12,353,3,0,99.0,18.1,99.0,18.5010875,18.009954664692547
2018,12,353,3,5,99.0,17.8,99.0,18.480277083333334,17.991095424601113
2018,12,353,3,10,99.0,17.8,99.0,18.459466666666668,17.972236184509683
2018,12,353,3,15,99.0,18.1,99.0,18.43865625,17.953376944418252
2018,12,353,3,20,99.0,18.1,99.0,18.417845833333335,17.93451770432682
2018,12,353,3,25,99.0,17.8,99.0,18.397035416666668,17.915658464235385
2018,12,353,3,30,99.0,17.8,99.0,18.376224999999998,17.89679922414395
2018,12,353,3,35,99.0,17.3,99.0,18.35541458333333,17.877939984052517
2018,12,353,3,40,99.0,17.3,99.0,18.334604166666665,17.859080743961087
2018,12,353,3,45,99.0,17.5,99.0,18.31379375,17.840221503869657
2018,12,353,3,50,99.0,17.5,99.0,18.292983333333332,17.821362263778223
2018,12,353,3,55,99.0,16.8,99.0,18.272172916666666,17.80250302368679
2018,12,353,4,0,99.0,16.8,99.0,18.2513625,17.7684074708355
2018,12,353,4,5,99.0,16.6,99.0,18.244947916666668,17.762987929964503
2018,12,353,4,10,99.0,16.6,99.0,18.238533333333333,17.7575683890935
2018,12,353,4,15,99.0,16.6,99.0,18.232118749999998,17.7521488482225
2018,12,353,4,20,99.0,16.6,99.0,18.225704166666667,17.7467293073515
2018,12,353,4,25,99.0,17.0,99.0,18.219289583333335,17.741309766480505
2018,12,353,4,30,99.0,17.0,99.0,18.212875,17.735890225609502
2018,12,353,4,35,99.0,17.1,99.0,18.206460416666665,17.7304706847385
2018,12,353,4,40,99.0,17.1,99.0,18.200045833333334,17.725051143867503
2018,12,353,4,45,99.0,17.1,99.0,18.193631250000003,17.719631602996508
2018,12,353,4,50,99.0,17.1,99.0,18.187216666666668,17.714212062125505
2018,12,353,4,55,99.0,17.3,99.0,18.180802083333333,17.7087925212545
2018,12,353,5,0,99.0,17.3,99.0,18.1743875,17.688136667623645
2018,12,353,5,5,99.0,16.6,99.0,18.1397542825,17.656372701471387
2018,12,353,5,10,99.0,16.6,99.0,18.105121065000002,17.624608735319136
2018,12,353,5,15,99.0,16.9,99.0,18.0704878475,17.592844769166877
2018,12,353,5,20,99.0,16.9,99.0,18.035854630000003,17.561080803014622
2018,12,353,5,25,99.0,17.5,99.0,18.0012214125,17.529316836862364
2018,12,353,5,30,99.0,17.5,99.0,17.966588195,17.49755287071011
2018,12,353,5,35,99.0,17.3,99.0,17.931954977500002,17.465788904557854
2018,12,353,5,40,99.0,17.3,99.0,17.89732176,17.434024938405596
2018,12,353,5,45,99.0,17.0,99.0,17.862688542500003,17.402260972253345
2018,12,353,5,50,99.0,17.0,99.0,17.828055325,17.370497006101083
2018,12,353,5,55,99.0,17.2,99.0,17.793422107500003,17.33873303994883
2018,12,353,6,0,99.0,17.2,99.0,17.75878889,17.291732761036712
2018,12,353,6,5,99.0,16.9,99.0,17.734106482500003,17.26925869775448
2018,12,353,6,10,99.0,16.9,99.0,17.709424075,17.24678463447224
2018,12,353,6,15,99.0,16.5,99.0,17.6847416675,17.224310571190003
2018,12,353,6,20,99.0,16.5,99.0,17.66005926,17.20183650790777
2018,12,353,6,25,99.0,16.3,99.0,17.635376852500002,17.179362444625536
2018,12,353,6,30,99.0,16.3,99.0,17.610694445,17.1568883813433
2018,12,353,6,35,99.0,16.2,99.0,17.586012037499998,17.13441431806106
2018,12,353,6,40,99.0,16.2,99.0,17.56132963,17.11194025477883
2018,12,353,6,45,99.0,16.6,99.0,17.5366472225,17.089466191496594
2018,12,353,6,50,99.0,16.6,99.0,17.511964815,17.06699212821436
2018,12,353,6,55,99.0,16.9,99.0,17.487282407499997,17.04451806493212
2018,12,353,7,0,99.0,16.9,99.0,17.4626,17.006807688890028
2018,12,353,7,5,99.0,16.2,99.0,17.439787499999998,16.986079338675463
2018,12,353,7,10,99.0,16.2,99.0,17.416974999999997,16.965350988460898
2018,12,353,7,15,99.0,16.6,99.0,17.3941625,16.944622638246337
2018,12,353,7,20,99.0,16.6,99.0,17.37135,16.923894288031775
2018,12,353,7,25,99.0,16.4,99.0,17.3485375,16.90316593781721
2018,12,353,7,30,99.0,16.4,99.0,17.325725,16.882437587602645
2018,12,353,7,35,99.0,16.8,99.0,17.302912499999998,16.861709237388084
2018,12,353,7,40,99.0,16.8,99.0,17.280099999999997,16.84098088717352
2018,12,353,7,45,99.0,17.1,99.0,17.257287499999997,16.820252536958954
2018,12,353,7,50,99.0,17.1,99.0,17.234475,16.799524186744396
2018,12,353,7,55,99.0,17.4,99.0,17.2116625,16.77879583652983
2018,12,353,8,0,99.0,17.4,99.0,17.18885,16.74283117355541
2018,12,353,8,5,99.0,16.9,99.0,17.13572083333333,16.693799711465918
2018,12,353,8,10,99.0,16.9,99.0,17.082591666666666,16.644768249376433
2018,12,353,8,15,99.0,16.6,99.0,17.0294625,16.595736787286945
2018,12,353,8,20,99.0,16.6,99.0,16.976333333333333,16.546705325197454
2018,12,353,8,25,99.0,17.0,99.0,16.923204166666665,16.497673863107966
2018,12,353,8,30,99.0,17.0,99.0,16.870075,16.448642401018482
2018,12,353,8,35,99.0,17.3,99.0,16.816945833333335,16.399610938928994
2018,12,353,8,40,99.0,17.3,99.0,16.763816666666667,16.350579476839506
2018,12,353,8,45,99.0,17.1,99.0,16.7106875,16.301548014750015
2018,12,353,8,50,99.0,17.1,99.0,16.657558333333334,16.252516552660527
2018,12,353,8,55,99.0,17.0,99.0,16.60442916666667,16.203485090571043
2018,12,353,9,0,99.0,17.0,99.0,16.5513,16.139217315721694
2018,12,353,9,5,99.0,16.5,99.0,16.524640625,16.1148975900208
2018,12,353,9,10,99.0,16.5,99.0,16.497981250000002,16.09057786431991
2018,12,353,9,15,99.0,16.1,99.0,16.471321875,16.066258138619016
2018,12,353,9,20,99.0,16.1,99.0,16.4446625,16.041938412918125
2018,12,353,9,25,99.0,15.7,99.0,16.418003125000002,16.017618687217237
2018,12,353,9,30,99.0,15.7,99.0,16.39134375,15.993298961516341
2018,12,353,9,35,99.0,16.3,99.0,16.364684375,15.96897923581545
2018,12,353,9,40,99.0,16.3,99.0,16.338025000000002,15.944659510114562
2018,12,353,9,45,99.0,17.0,99.0,16.311365625,15.920339784413667
2018,12,353,9,50,99.0,17.0,99.0,16.28470625,15.896020058712775
2018,12,353,9,55,99.0,16.7,99.0,16.258046875,15.871700333011887
2018,12,353,10,0,99.0,16.7,99.0,16.2313875,15.832144294551133
2018,12,353,10,5,99.0,17.0,99.0,16.22096875,15.822986533433873
2018,12,353,10,10,99.0,17.0,99.0,16.21055,15.813828772316612
2018,12,353,10,15,99.0,16.8,99.0,16.20013125,15.804671011199346
2018,12,353,10,20,99.0,16.8,99.0,16.1897125,15.795513250082085
2018,12,353,10,25,99.0,17.2,99.0,16.17929375,15.786355488964823
2018,12,353,10,30,99.0,17.2,99.0,16.168875,15.777197727847561
2018,12,353,10,35,99.0,16.8,99.0,16.15845625,15.7680399667303
2018,12,353,10,40,99.0,16.8,99.0,16.1480375,15.758882205613038
2018,12,353,10,45,99.0,16.7,99.0,16.13761875,15.74972444449578
2018,12,353,10,50,99.0,16.7,99.0,16.1272,15.740566683378514
2018,12,353,10,55,99.0,16.5,99.0,16.11678125,15.731408922261252
2018,12,353,11,0,99.0,16.5,99.0,16.1063625,15.70701484838413
2018,12,353,11,5,99.0,16.1,99.0,16.084028588333332,15.686733299900421
2018,12,353,11,10,99.0,16.1,99.0,16.061694676666665,15.666451751416709
2018,12,353,11,15,99.0,16.2,99.0,16.039360764999998,15.646170202932998
2018,12,353,11,20,99.0,16.2,99.0,16.017026853333334,15.625888654449291
2018,12,353,11,25,99.0,15.5,99.0,15.994692941666667,15.605607105965582
2018,12,353,11,30,99.0,15.5,99.0,15.97235903,15.58532555748187
2018,12,353,11,35,99.0,15.8,99.0,15.950025118333333,15.56504400899816
2018,12,353,11,40,99.0,15.8,99.0,15.927691206666667,15.544762460514452
2018,12,353,11,45,99.0,15.6,99.0,15.905357295,15.524480912030741
2018,12,353,11,50,99.0,15.6,99.0,15.883023383333333,15.50419936354703
2018,12,353,11,55,99.0,15.2,99.0,15.860689471666667,15.483917815063322
2018,12,353,12,0,99.0,15.2,99.0,15.83835556,15.448399953819752
2018,12,353,12,5,99.0,15.5,99.0,15.807749888333333,15.420396034296484
2018,12,353,12,10,99.0,15.5,99.0,15.777144216666667,15.39239211477322
2018,12,353,12,15,99.0,16.3,99.0,15.746538545,15.364388195249955
2018,12,353,12,20,99.0,16.3,99.0,15.715932873333333,15.336384275726687
2018,12,353,12,25,99.0,15.9,99.0,15.685327201666666,15.308380356203422
2018,12,353,12,30,99.0,15.9,99.0,15.65472153,15.280376436680157
2018,12,353,12,35,99.0,15.5,99.0,15.624115858333333,15.252372517156891
2018,12,353,12,40,99.0,15.5,99.0,15.593510186666666,15.224368597633624
2018,12,353,12,45,99.0,16.2,99.0,15.562904515,15.19636467811036
2018,12,353,12,50,99.0,16.2,99.0,15.532298843333333,15.168360758587095
2018,12,353,12,55,99.0,16.5,99.0,15.501693171666666,15.140356839063827
2018,12,353,13,0,99.0,16.5,99.0,15.4710875,15.097116606780702
2018,12,353,13,5,99.0,15.9,99.0,15.422091666666667,15.051943952687356
2018,12,353,13,10,99.0,15.9,99.0,15.373095833333332,15.006771298594009
2018,12,353,13,15,99.0,15.2,99.0,15.3241,14.961598644500661
2018,12,353,13,20,99.0,15.2,99.0,15.275104166666667,14.916425990407316
2018,12,353,13,25,99.0,15.2,99.0,15.226108333333332,14.87125333631397
2018,12,353,13,30,99.0,15.2,99.0,15.1771125,14.826080682220622
2018,12,353,13,35,99.0,15.2,99.0,15.128116666666667,14.780908028127275
2018,12,353,13,40,99.0,15.2,99.0,15.079120833333333,14.73573537403393
2018,12,353,13,45,99.0,15.1,99.0,15.030125,14.690562719940583
2018,12,353,13,50,99.0,15.1,99.0,14.981129166666667,14.645390065847236
2018,12,353,13,55,99.0,14.6,98.0479,14.932133333333333,14.600217411753889
2018,12,353,14,0,99.0,14.5,97.8415,14.8831375,14.539808444900682
2018,12,353,14,5,99.0,14.5,97.8415,14.830992708333333,14.491695978163099
2018,12,353,14,10,99.0,14.5,97.8415,14.778847916666667,14.443583511425514
2018,12,353,14,15,99.0,14.8,98.4814,14.726703125,14.39547104468793
2018,12,353,14,20,99.0,14.8,98.4814,14.674558333333334,14.347358577950345
2018,12,353,14,25,99.0,14.6,98.0479,14.622413541666667,14.29924611121276
2018,12,353,14,30,99.0,14.6,98.0479,14.57026875,14.251133644475177
2018,12,353,14,35,99.0,14.1,96.9505,14.518123958333334,14.203021177737591
2018,12,353,14,40,99.0,14.1,96.9505,14.465979166666667,14.154908711000008
2018,12,353,14,45,99.0,14.0,96.6922,14.413834375,14.106796244262423
2018,12,353,14,50,99.0,14.0,96.6922,14.361689583333334,14.058683777524838
2018,12,353,14,55,99.0,13.6,95.4526,14.309544791666667,14.010571310787252
2018,12,353,15,0,99.0,13.6,95.4526,14.2574,13.94722253128981
2018,12,353,15,5,99.0,13.5,95.0858,14.1824875,13.87785452867227
2018,12,353,15,10,99.0,13.5,95.0858,14.107575,13.808486526054729
2018,12,353,15,15,99.0,13.6,95.4526,14.0326625,13.739118523437188
2018,12,353,15,20,99.0,13.6,95.4526,13.95775,13.669750520819647
2018,12,353,15,25,99.0,13.0,92.8915,13.8828375,13.600382518202109
2018,12,353,15,30,99.0,13.0,92.8915,13.807925000000001,13.531014515584568
2018,12,353,15,35,99.0,12.7,91.2833,13.7330125,13.461646512967025
2018,12,353,15,40,99.0,12.7,91.2833,13.6581,13.392278510349485
2018,12,353,15,45,99.0,12.2,88.1129,13.5831875,13.322910507731946
2018,12,353,15,50,99.0,12.2,88.1129,13.508275,13.253542505114405
2018,12,353,15,55,99.0,12.7,91.2833,13.4333625,13.184174502496864
2018,12,353,16,0,99.0,12.7,91.2833,13.35845,13.099570187119465
2018,12,353,16,5,99.0,12.6,90.6985,13.283073958333333,13.029769430076954
2018,12,353,16,10,99.0,12.6,90.6985,13.207697916666666,12.959968673034442
2018,12,353,16,15,99.0,12.6,90.6985,13.132321874999999,12.890167915991931
2018,12,353,16,20,99.0,12.6,90.6985,13.056945833333334,12.820367158949422
2018,12,353,16,25,99.0,12.2,88.1129,12.981569791666667,12.75056640190691
2018,12,353,16,30,99.0,12.2,88.1129,12.90619375,12.6807656448644
2018,12,353,16,35,99.0,11.7,84.3197,12.830817708333333,12.610964887821888
2018,12,353,16,40,99.0,11.7,84.3197,12.755441666666666,12.541164130779377
2018,12,353,16,45,99.0,11.7,84.3197,12.680065625000001,12.471363373736867
2018,12,353,16,50,99.0,11.7,84.3197,12.604689583333334,12.401562616694356
2018,12,353,16,55,99.0,11.1,78.9413,12.529313541666667,12.331761859651845
2018,12,353,17,0,99.0,11.1,78.9413,12.4539375,12.246724789849475
2018,12,353,17,5,99.0,11.1,78.9413,12.3917417825,12.189228953843916
